,Timestamp,Latency,Cost,Reliability,predLatency,predCost,predReliability
0,0,2.71495397,13.96396395,1,1.328681614,11.59466252,1
1,1762.557272,0.645760031,16.34491635,1,0.054038506,17.7583654,1
2,1787.950629,0.417615613,13.06306305,1,0.017099406,20.51821625,1
3,38664.26656,2.625421176,16.4092664,1,2.971651052,4.950320389,1
4,38916.14088,2.449856141,16.47361645,1,1.216695544,13.14203107,1
5,81828.77476,1.6407895,2.1235521,1,1.066052278,10.99688727,1
6,83913.61456,2.831728595,16.7953668,1,2.866492713,23.40065619,1
7,83949.4879,2.651012932,17.37451735,1,0.548864782,33.97950693,1
8,120933.3984,1.407164199,16.7310167,1,1.78914315,21.3093477,1
9,121188.5713,0.38158748,16.6023166,1,0.488677441,23.57288249,1
10,153827.2064,0.016068739,2.63835265,1,0.023873286,29.26825683,1
11,155728.4756,2.67130721,16.4092664,1,2.423295771,15.77488061,1
12,155751.0913,2.246637089,16.28056625,1,0.429576882,31.88491638,1
13,191945.7008,1.148291434,16.4092664,1,2.963572582,29.25954518,1
14,192198.658,1.409836671,16.28056625,1,1.324330445,15.07671899,1
15,227908.9559,1.484179316,3.024453,1,1.779296724,21.61617518,1
16,229932.3217,1.000240678,16.34491635,1,0.36897983,4.256062008,1
17,229960.7222,2.46831994,16.28056625,1,0.428967762,5.904854893,1
18,266935.1655,2.806546291,16.4092664,1,2.059469692,35.54407718,1
19,267846.0317,2.266709835,16.9240669,1,1.41989471,28.61705723,1
20,281824.8436,1.824220467,5.984556,1,2.454108587,22.38782036,1
21,283616.0568,0.661292248,16.28056625,1,0.882747846,13.60690609,1
22,283639.3827,1.597674008,19.4980695,1,1.916803973,19.68020754,1
23,321927.4417,1.607780956,16.6023166,1,0.820927273,18.28569579,1
24,86721496.68,0.755850414,14.67181465,1,0.618835137,26.50447549,1
25,86762003.02,2.066402588,4.1184041,1,1.896889689,19.50304625,1
26,86764030.68,1.636922814,16.2162162,1,1.620790798,35.82989259,1
27,86764059.71,1.344864787,17.76061775,1,0.19221679,14.06833975,1
28,86802499.93,0.035535387,16.34491635,1,1.584811943,14.26522506,1
29,86802752.77,1.553923675,16.47361645,1,2.535671207,5.499025773,1
30,86836968.14,2.713234972,2.05920205,1,0.80361433,20.93754986,1
31,86838774.83,1.76825699,16.34491635,1,2.910519986,28.91467427,1
32,86838802.09,0.302368834,13.06306305,1,0.015922177,25.02268628,1
33,86876013.91,0.160827242,16.7310167,1,2.40389855,24.39710157,1
34,86876281.37,2.674467429,16.6023166,1,0.482865245,24.01340805,1
35,86897206.2,2.564604832,4.05405405,1,2.270341283,33.18277373,1
36,86899010.51,0.007770053,16.28056625,1,0.803073721,13.77104933,1
37,86899033.7,1.477346788,19.4980695,1,1.830670124,26.84346359,1
38,86936936.16,1.001241636,16.47361645,1,1.658053308,6.375669685,1
39,173336403.2,1.958004579,15.76576575,1,1.947190478,31.26021896,1
40,173342845.1,0.640609529,13.7065637,1,2.450863803,31.36388054,1
41,173344827.8,0.689693392,16.34491635,1,1.969798213,28.50563699,1
42,173344850.1,0.474677274,13.06306305,1,2.498903907,33.17324973,1
43,173381271.5,0.026094739,16.7953668,1,1.732681625,20.76214001,1
44,173384329.5,2.398883669,1.8018018,1,2.767220372,7.793328057,1
45,173968342.8,2.244216567,0.57915055,0,2.013382864,13.82195604,1
46,173996275.8,0.363206548,3.7323037,1,2.959528609,30.83544499,1
47,173998794.2,1.356071972,16.34491635,1,0.856592093,16.5538142,1
48,260398379.3,0.046463883,14.47876445,1,1.808986925,22.05871924,1
49,260437352.4,1.019405719,16.47361645,1,2.780150955,21.1316023,1
50,260437601.1,2.109478059,16.28056625,1,0.377554377,23.52039729,1
51,260472610,0.331092782,3.024453,1,1.172504264,4.3826695,1
52,260474712.4,0.303045977,16.4092664,1,0.724113698,23.87790761,1
53,260474737.2,1.715782828,13.06306305,1,2.824561057,8.627092463,1
54,260512584.4,1.348022478,16.7310167,1,2.114526147,3.711274139,1
55,260512847.7,1.546799933,16.7310167,1,0.544176445,20.43896274,1
56,260527678.9,2.881682343,5.85585585,1,0.237698809,0.77913696,1
57,260529355.7,2.42388005,16.34491635,1,0.253442672,4.665153289,1
58,260529608.1,2.690969431,13.06306305,1,0.394077502,20.59951504,1
59,260568022.5,2.955475295,16.47361645,1,2.615321266,6.6232056,1
60,260568303.8,2.802689207,16.4092664,1,0.667431884,19.61141699,1
61,260607706.3,1.735891571,3.28185325,1,1.73783432,13.63414084,1
62,260609512.4,2.199262062,16.34491635,1,1.791193281,6.244520633,1
63,260609535.1,2.549583669,14.47876445,1,0.594719198,2.701961009,1
64,260647264.6,2.25989265,16.7310167,1,0.076652243,28.26131136,1
65,260647547.9,2.618919032,16.7310167,1,2.528777602,4.491360886,1
66,260688293.9,0.268860005,1.54440155,1,2.763675994,13.44604824,1
67,260690298.3,1.70233112,16.28056625,1,0.163408753,31.94266039,1
68,260690323,1.433550458,14.47876445,1,2.067915072,2.257914786,1
69,260727724.7,2.683752239,16.4092664,1,2.151141763,32.29319835,1
