timestamp,cost
2020-04-17 05:33:52,0.16796874999999994
2020-04-17 05:35:14,0.171875
2020-04-17 05:35:15,0.16796874999999994
2020-04-17 05:35:55,0.126953125
2020-04-17 05:36:06,0.16796874999999994
2020-04-17 05:36:53,0.17968749999999994
2020-04-17 05:37:10,0.16796874999999994
2020-04-17 05:37:13,0.16796874999999994
2020-04-17 05:37:45,0.166015625
2020-04-17 05:39:56,0.181640625
2020-04-17 05:41:34,0.189453125
2020-04-17 05:42:38,0.18359375
2020-04-17 05:44:40,0.189453125
2020-04-17 05:45:03,0.197265625
2020-04-17 05:49:22,0.1875
2020-04-17 05:49:52,0.16992187499999994
2020-04-17 05:50:46,0.205078125
2020-04-17 05:50:54,0.19921875
2020-04-17 05:51:33,0.189453125
2020-04-17 05:51:59,0.16992187499999994
2020-04-17 05:55:34,0.18359375
2020-04-17 05:56:47,0.181640625
2020-04-17 05:57:50,0.181640625
2020-04-17 05:58:01,0.1875
2020-04-17 05:59:22,0.189453125
2020-04-17 06:01:15,0.17773437499999994
2020-04-17 06:01:36,0.181640625
2020-04-17 06:03:33,0.16992187499999994
2020-04-17 06:04:45,0.16796874999999994
2020-04-17 06:04:47,0.16992187499999994
2020-04-17 06:05:04,0.16992187499999994
2020-04-17 06:05:39,0.173828125
2020-04-17 06:06:37,0.185546875
2020-04-17 06:07:33,0.197265625
2020-04-17 06:09:10,0.17578125
2020-04-17 06:10:15,0.1875
2020-04-17 06:10:32,0.193359375
2020-04-17 06:11:54,0.173828125
2020-04-17 06:16:17,0.197265625
2020-04-17 06:17:08,0.17968749999999994
2020-04-17 06:17:15,0.185546875
2020-04-17 06:17:15,0.193359375
2020-04-17 06:17:47,0.197265625
2020-04-17 06:17:56,0.1953125
2020-04-17 06:19:16,0.171875
2020-04-17 06:20:37,0.185546875
2020-04-17 06:21:20,0.193359375
2020-04-17 06:21:40,0.21875
2020-04-17 06:22:05,0.181640625
2020-04-17 06:22:46,0.16015624999999994
2020-04-17 06:22:47,0.17968749999999994
2020-04-17 06:23:15,0.197265625
2020-04-17 06:25:38,0.17773437499999994
2020-04-17 06:32:18,0.166015625
2020-04-17 06:33:13,0.166015625
2020-04-17 06:33:25,0.17773437499999994
2020-04-17 06:34:27,0.16796874999999994
2020-04-17 06:35:08,0.18359375
2020-04-17 06:36:08,0.185546875
2020-04-17 06:36:27,0.19140625
2020-04-17 06:37:58,0.185546875
2020-04-17 06:39:30,0.197265625
2020-04-17 06:39:43,0.173828125
2020-04-17 06:40:33,0.185546875
2020-04-17 06:41:33,0.201171875
2020-04-17 06:44:05,0.16992187499999994
2020-04-17 06:44:51,0.197265625
2020-04-17 06:46:07,0.09765625
2020-04-17 06:46:51,0.16796874999999994
2020-04-17 06:48:52,0.1875
2020-04-17 06:49:19,0.18359375
2020-04-17 06:50:05,0.173828125
2020-04-17 06:53:00,0.1875
2020-04-17 06:54:04,0.181640625
2020-04-17 06:54:18,0.1953125
2020-04-17 06:55:26,0.1640625
2020-04-17 06:56:31,0.173828125
2020-04-17 06:56:49,0.185546875
2020-04-17 06:57:00,0.19921875
2020-04-17 06:59:49,0.185546875
2020-04-17 07:03:17,0.17773437499999994
2020-04-17 07:04:01,0.1875
2020-04-17 07:05:09,0.1875
2020-04-17 07:05:33,0.193359375
2020-04-17 07:05:57,0.18359375
2020-04-17 07:07:38,0.17773437499999994
2020-04-17 07:07:43,0.16992187499999994
2020-04-17 07:07:50,0.19140625
2020-04-17 07:08:13,0.173828125
2020-04-17 07:08:16,0.181640625
2020-04-17 07:09:19,0.171875
2020-04-17 07:10:15,0.16796874999999994
2020-04-17 07:10:45,0.171875
2020-04-17 07:10:47,0.185546875
2020-04-17 07:10:52,0.17968749999999994
2020-04-17 07:14:10,0.166015625
2020-04-17 07:16:17,0.17578125
2020-04-17 07:18:28,0.189453125
2020-04-17 07:19:30,0.185546875
2020-04-17 07:21:14,0.17773437499999994
2020-04-17 07:21:41,0.173828125
2020-04-17 07:23:45,0.181640625
2020-04-17 07:26:03,0.171875
2020-04-17 07:27:50,0.201171875
2020-04-17 07:28:37,0.17968749999999994
2020-04-17 07:29:38,0.205078125
2020-04-17 07:29:42,0.17968749999999994
2020-04-17 07:29:43,0.193359375
2020-04-17 07:32:29,0.173828125
2020-04-17 07:32:42,0.173828125
2020-04-17 07:33:20,0.19140625
2020-04-17 07:33:34,0.197265625
2020-04-17 07:34:30,0.173828125
2020-04-17 07:35:11,0.171875
2020-04-17 07:36:41,0.16796874999999994
2020-04-17 07:36:50,0.19140625
2020-04-17 07:40:07,0.19921875
2020-04-17 07:40:11,0.197265625
2020-04-17 07:40:57,0.17773437499999994
2020-04-17 07:42:24,0.2109375
2020-04-17 07:42:55,0.17968749999999994
2020-04-17 07:43:04,0.16992187499999994
2020-04-17 07:44:12,0.17773437499999994
2020-04-17 07:44:16,0.197265625
2020-04-17 07:46:59,0.173828125
2020-04-17 07:48:31,0.17578125
2020-04-17 07:50:41,0.17773437499999994
2020-04-17 07:50:45,0.193359375
2020-04-17 07:50:53,0.181640625
2020-04-17 07:52:16,0.1875
2020-04-17 07:52:59,0.181640625
2020-04-17 07:54:01,0.197265625
2020-04-17 07:54:08,0.173828125
2020-04-17 07:54:11,0.16796874999999994
2020-04-17 07:54:15,0.173828125
2020-04-17 07:55:14,0.16992187499999994
2020-04-17 07:55:21,0.17773437499999994
2020-04-17 07:58:45,0.16796874999999994
2020-04-17 08:00:37,0.1953125
2020-04-17 08:00:48,0.17773437499999994
2020-04-17 08:01:09,0.166015625
2020-04-17 08:06:08,0.166015625
2020-04-17 08:10:55,0.166015625
2020-04-17 08:10:56,0.16796874999999994
2020-04-17 08:11:57,0.15820312499999994
2020-04-17 08:12:31,0.16796874999999994
2020-04-17 08:12:59,0.16992187499999994
2020-04-17 08:13:58,0.185546875
2020-04-17 08:14:24,0.171875
2020-04-17 08:14:28,0.15820312499999994
2020-04-17 08:15:22,0.203125
2020-04-17 08:16:06,0.181640625
2020-04-17 08:16:56,0.181640625
2020-04-17 08:17:04,0.17968749999999994
2020-04-17 08:18:05,0.18359375
2020-04-17 08:18:42,0.126953125
2020-04-17 08:20:36,0.15234375
2020-04-17 08:22:35,0.17578125
2020-04-17 08:23:47,0.171875
2020-04-17 08:28:10,0.166015625
2020-04-17 08:29:41,0.1875
2020-04-17 08:29:55,0.16992187499999994
2020-04-17 08:31:23,0.185546875
2020-04-17 08:31:51,0.16796874999999994
2020-04-17 08:32:34,0.181640625
2020-04-17 08:33:23,0.17773437499999994
2020-04-17 08:33:46,0.17968749999999994
2020-04-17 08:34:44,0.16992187499999994
2020-04-17 08:34:58,0.16796874999999994
2020-04-17 08:35:34,0.16796874999999994
2020-04-17 08:38:17,0.16796874999999994
2020-04-17 08:38:24,0.16992187499999994
2020-04-17 08:39:12,0.16992187499999994
2020-04-17 08:40:18,0.19140625
2020-04-17 08:41:31,0.201171875
2020-04-17 08:43:03,0.171875
2020-04-17 08:43:19,0.173828125
2020-04-17 08:43:33,0.1640625
2020-04-17 08:44:04,0.17968749999999994
2020-04-17 08:46:17,0.1640625
2020-04-17 08:47:16,0.18359375
2020-04-17 08:49:34,0.16992187499999994
2020-04-17 08:49:41,0.181640625
2020-04-17 08:52:12,0.171875
2020-04-17 08:52:28,0.166015625
2020-04-17 08:52:38,0.173828125
2020-04-17 08:55:41,0.166015625
2020-04-17 08:55:50,0.171875
2020-04-17 08:56:44,0.17578125
2020-04-17 09:01:50,0.1640625
2020-04-17 09:02:10,0.16992187499999994
2020-04-17 09:02:24,0.162109375
